Event,Station_sizes,Start Date/Time,End Date/Time,Start Latitude,Start Longitude,End Latitude,End Longitude,OMF_pol,OMF_tot,CCHO_µg_per_m3,SS_µg_per_m3,OC_µg_per_m3,OM_µg_per_m3,OMF_FAA,OMF_WSOC,OMF_FFA,FAA_µg_per_m3,FFA_µg_per_m3,PG_µg_per_m3,OMF_PG,FFA_PG_µg_per_m3,OMF_FFA_PG,OMF_CAA,CAA_µg_per_m3,WIOC_µg_per_m3
MH_submicron,MH_submicron,2018-12-21-T06:00,2018-12-21-T06:00,53.3333,-9.9,,,,0.00178271589050132,,0.281561734,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-21-T18:00,2018-12-21-T18:00,53.3333,-9.9,,,,,,0.207800742,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-22-T06:00,2018-12-22-T06:00,53.3333,-9.9,,,,,,0.233188607,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-22-T18:00,2018-12-22-T18:00,53.3333,-9.9,,,,0.0136714806064581,,0.12301662,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-23-T06:00,2018-12-23-T06:00,53.3333,-9.9,,,,0.566098486035667,,0.0042225,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-23-T18:00,2018-12-23-T18:00,53.3333,-9.9,,,,0.782523264778669,,0.010480534,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-24-T06:00,2018-12-24-T06:00,53.3333,-9.9,,,,0.817109170097285,,0.008508043,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-24-T18:00,2018-12-24-T18:00,53.3333,-9.9,,,,0.553675357372187,,0.037409668,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-25-T06:00,2018-12-25-T06:00,53.3333,-9.9,,,,0.530412387866351,,0.096664038,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-25-T18:00,2018-12-25-T18:00,53.3333,-9.9,,,,0.521264773435349,,0.169023747,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-26-T06:00,2018-12-26-T06:00,53.3333,-9.9,,,,0.405485418411558,,0.164572841,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-26-T18:00,2018-12-26-T18:00,53.3333,-9.9,,,,0.223083068990849,,0.101407662,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-27-T06:00,2018-12-27-T06:00,53.3333,-9.9,,,,0.306068827919202,,0.086679332,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-27-T18:00,2018-12-27-T18:00,53.3333,-9.9,,,,0.331773207525448,,0.1559744,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-28-T06:00,2018-12-28-T06:00,53.3333,-9.9,,,,,,0.149117825,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-28-T18:00,2018-12-28-T18:00,53.3333,-9.9,,,,,,0.193401452,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-29-T06:00,2018-12-29-T06:00,53.3333,-9.9,,,,0.000817123482958369,,0.333251112,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-29-T18:00,2018-12-29-T18:00,53.3333,-9.9,,,,0.00290894020439691,,0.231836149,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-30-T06:00,2018-12-30-T06:00,53.3333,-9.9,,,,0.00278952564899267,,0.138393095,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-30-T18:00,2018-12-30-T18:00,53.3333,-9.9,,,,0.153259377227377,,0.212014056,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-31-T06:00,2018-12-31-T06:00,53.3333,-9.9,,,,0.150181305174378,,0.281776697,,,,,,,,,,,,,,
MH_submicron,MH_submicron,2018-12-31-T18:00,2018-12-31-T18:00,53.3333,-9.9,,,,0.190613041491752,,0.199210765,,,,,,,,,,,,,,
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2002-03-26T00:00:00,2002-04-02T00:00:00,53.3333,-9.9,,,,0.216314250520795,,0.373,,,,,,,,,,,,,,0.103
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2002-04-23T00:00:00,2002-04-30T00:00:00,53.3333,-9.9,,,,0.382071393231136,,0.393,,,,,,,,,,,,,,0.243
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2002-04-30T00:00:00,2002-05-07T00:00:00,53.3333,-9.9,,,,0.312440638644352,,0.97,,,,,,,,,,,,,,0.441
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2002-05-07T00:00:00,2002-05-15T00:00:00,53.3333,-9.9,,,,0.494201459047448,,0.52,,,,,,,,,,,,,,0.508
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2002-05-24T00:00:00,2002-05-30T00:00:00,53.3333,-9.9,,,,0.658046565861848,,0.551,,,,,,,,,,,,,,1.06
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2002-05-30T00:00:00,2002-06-05T00:00:00,53.3333,-9.9,,,,0.709588637869865,,0.462,,,,,,,,,,,,,,1.128
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2002-06-07T00:00:00,2002-06-14T00:00:00,53.3333,-9.9,,,,0.335237249145641,,0.404,,,,,,,,,,,,,,0.204
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2002-10-09T00:00:00,2002-10-16T00:00:00,53.3333,-9.9,,,,0.599132768692989,,0.27,,,,,,,,,,,,,,0.404
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2002-10-30T00:00:00,2002-11-06T00:00:00,53.3333,-9.9,,,,0.0611202297248988,,1.682,,,,,,,,,,,,,,0.109
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2003-01-06T00:00:00,2003-01-22T00:00:00,53.3333,-9.9,,,,0.0739989129550897,,1.515,,,,,,,,,,,,,,0.121
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2003-01-22T00:00:00,2003-02-05T00:00:00,53.3333,-9.9,,,,0.0693332579219015,,1.044,,,,,,,,,,,,,,0.078
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2003-02-05T00:00:00,2003-02-19T00:00:00,53.3333,-9.9,,,,0.0265763414845894,,1.426,,,,,,,,,,,,,,0.039
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-04-16T00:00:00,2004-04-21T00:00:00,53.3333,-9.9,,,,0.168167801215494,,0.588,,,,,,,,,,,,,,0.119
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-04-28T00:00:00,2004-05-05T00:00:00,53.3333,-9.9,,,,0.390652655324784,,0.437,,,,,,,,,,,,,,0.28
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-05-05T00:00:00,2004-05-12T00:00:00,53.3333,-9.9,,,,0.659255990684357,,0.16,,,,,,,,,,,,,,0.309
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-05-12T00:00:00,2004-05-19T00:00:00,53.3333,-9.9,,,,0.656345192706252,,0.136,,,,,,,,,,,,,,0.259
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-05-26T00:00:00,2004-06-02T00:00:00,53.3333,-9.9,,,,0.240231200612147,,0.424,,,,,,,,,,,,,,0.134
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-06-09T00:00:00,2004-06-16T00:00:00,53.3333,-9.9,,,,0.320450482185154,,0.157,,,,,,,,,,,,,,0.074
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-06-30T00:00:00,2004-07-07T00:00:00,53.3333,-9.9,,,,0.236446299972982,,0.266,,,,,,,,,,,,,,0.082
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-07-07T00:00:00,2004-07-14T00:00:00,53.3333,-9.9,,,,0.782872957901736,,0.087,,,,,,,,,,,,,,0.314
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-07-21T00:00:00,2004-07-30T00:00:00,53.3333,-9.9,,,,0.619591867403263,,0.097,,,,,,,,,,,,,,0.158
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-07-30T00:00:00,2004-08-18T00:00:00,53.3333,-9.9,,,,0.595845672015726,,0.14,,,,,,,,,,,,,,0.207
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-08-18T00:00:00,2004-08-29T00:00:00,53.3333,-9.9,,,,0.436846262490419,,0.14,,,,,,,,,,,,,,0.109
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-10-06T00:00:00,2004-10-20T00:00:00,53.3333,-9.9,,,,0.553125880995485,,0.15,,,,,,,,,,,,,,0.186
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2004-11-17T00:00:00,2004-11-24T00:00:00,53.3333,-9.9,,,,0.210721034227718,,0.365,,,,,,,,,,,,,,0.098
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-01-11T00:00:00,2006-01-18T00:00:00,53.3333,-9.9,,,,0.364746570125303,,0.636,,,,,,,,,,,,,,0.365
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-01-18T00:00:00,2006-01-22T00:00:00,53.3333,-9.9,,,,0.122731887038,,0.619,,,,,,,,,,,,,,0.087
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-02-10T00:00:00,2006-02-20T00:00:00,53.3333,-9.9,,,,0.107645198934335,,1.219,,,,,,,,,,,,,,0.147
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-03-29T00:00:00,2006-04-05T00:00:00,53.3333,-9.9,,,,0.224772059411406,,0.305,,,,,,,,,,,,,,0.088
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-04-12T00:00:00,2006-04-26T00:00:00,53.3333,-9.9,,,,0.204786217771642,,0.225,,,,,,,,,,,,,,0.058
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-06-12T00:00:00,2006-06-19T00:00:00,53.3333,-9.9,,,,0.482560977978924,,0.084,,,,,,,,,,,,,,0.078
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-06-19T00:00:00,2006-06-28T00:00:00,53.3333,-9.9,,,,0.548203430318581,,0.044,,,,,,,,,,,,,,0.053
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-06-28T00:00:00,2006-07-05T00:00:00,53.3333,-9.9,,,,0.652597163744544,,0.047,,,,,,,,,,,,,,0.088
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-09-03T00:00:00,2006-09-08T00:00:00,53.3333,-9.9,,,,0.0812714599812906,,0.149,,,,,,,,,,,,,,0.013
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-10-05T00:00:00,2006-10-11T00:00:00,53.3333,-9.9,,,,0.0529838104156639,,0.432,,,,,,,,,,,,,,0.024
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-11-15T00:00:00,2006-11-22T00:00:00,53.3333,-9.9,,,,0.0556084641690525,,0.453,,,,,,,,,,,,,,0.027
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2006-12-04T00:00:00,2006-12-11T00:00:00,53.3333,-9.9,,,,0.0243315500874493,,0.913,,,,,,,,,,,,,,0.023
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-04-10T00:00:00,2008-04-15T00:00:00,53.3333,-9.9,,,,0.51431358249747,,0.306,,,,,,,,,,,,,,0.324
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-04-24T00:00:00,2008-04-29T00:00:00,53.3333,-9.9,,,,0.43352496516801,,0.324,,,,,,,,,,,,,,0.248
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-04-29T00:00:00,2008-05-07T00:00:00,53.3333,-9.9,,,,0.532868132159942,,0.308,,,,,,,,,,,,,,0.352
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-05-27T00:00:00,2008-06-06T00:00:00,53.3333,-9.9,,,,0.632385832998713,,0.202,,,,,,,,,,,,,,0.347
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-06-25T00:00:00,2008-06-30T00:00:00,53.3333,-9.9,,,,0.470844551008802,,0.302,,,,,,,,,,,,,,0.269
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-06-30T00:00:00,2008-07-07T00:00:00,53.3333,-9.9,,,,0.387369370870801,,0.499,,,,,,,,,,,,,,0.315
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-07-14T00:00:00,2008-07-22T00:00:00,53.3333,-9.9,,,,0.393818625845208,,0.215,,,,,,,,,,,,,,0.14
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-08-22T00:00:00,2008-08-29T00:00:00,53.3333,-9.9,,,,0.395912132065386,,0.228,,,,,,,,,,,,,,0.149
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-09-08T00:00:00,2008-09-18T00:00:00,53.3333,-9.9,,,,0.279097622015049,,0.599,,,,,,,,,,,,,,0.232
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-10-01T00:00:00,2008-10-10T00:00:00,53.3333,-9.9,,,,0.234305858294506,,0.451,,,,,,,,,,,,,,0.138
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2008-12-11T00:00:00,2008-12-18T00:00:00,53.3333,-9.9,,,,0.236887327742706,,0.635,,,,,,,,,,,,,,0.197
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2009-01-14T00:00:00,2009-01-21T00:00:00,53.3333,-9.9,,,,0.190443353057789,,0.633,,,,,,,,,,,,,,0.149
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2009-02-25T00:00:00,2009-03-04T00:00:00,53.3333,-9.9,,,,0.123525123696025,,0.848,,,,,,,,,,,,,,0.119
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2009-03-04T00:00:00,2009-03-11T00:00:00,53.3333,-9.9,,,,0.10218809545528,,0.816,,,,,,,,,,,,,,0.093
MH_submicron_Rinaldi,MH_submicron_Rinaldi,2009-05-05T00:00:00,2009-05-12T00:00:00,53.3333,-9.9,,,,0.141333907039751,,1.142,,,,,,,,,,,,,,0.188
